date,hy,kpj,zgj,zdj,spj,zd,jqpjj,cjl,cjje,url
2010-04-20,Au9995,250.00,250.55,249.55,250.53,1.54,0.006,249.84,"4,524",https://www.sge.com.cn/sjzx/mrhqsj/510086
2010-04-20,Au9999,250.00,250.78,248.50,250.59,1.74,0.007,249.97,"4,981",https://www.sge.com.cn/sjzx/mrhqsj/510086
2010-04-20,Au100g,249.00,251.00,249.00,250.48,1.48,0.006,250.06,75.4,https://www.sge.com.cn/sjzx/mrhqsj/510086
2010-04-20,Au(T+D),249.00,250.34,248.00,250.29,1.62,0.007,249.05,"23,570",https://www.sge.com.cn/sjzx/mrhqsj/510086
2010-04-20,Pt9995,384.00,385.50,384.00,385.50,4.12,0.011,385.23,192,https://www.sge.com.cn/sjzx/mrhqsj/510086
2010-04-20,Ag(T+D),4015.00,4040.00,4008.00,4037.00,32.00,0.008,4022.00,"97,896",https://www.sge.com.cn/sjzx/mrhqsj/510086
2010-04-19,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510085
2010-04-19,Au9995,250.10,250.10,248.85,248.99,-3.89,-0.015,249.54,"5,274",https://www.sge.com.cn/sjzx/mrhqsj/510085
2010-04-19,Au9999,251.88,251.88,248.85,248.85,-4.54,-0.018,249.66,"3,870.20",https://www.sge.com.cn/sjzx/mrhqsj/510085
2010-04-19,Au100g,251.00,251.00,249.00,249.00,-4.45,-0.018,249.94,98,https://www.sge.com.cn/sjzx/mrhqsj/510085
2010-04-19,Au50g,250.50,250.50,250.50,250.50,3.40,0.014,250.50,6,https://www.sge.com.cn/sjzx/mrhqsj/510085
2010-04-19,Au(T+D),249.92,249.99,248.66,248.67,-4.66,-0.018,249.38,"15,780",https://www.sge.com.cn/sjzx/mrhqsj/510085
2010-04-19,Pt9995,383.75,384.00,381.00,381.38,-8.62,-0.022,382.66,480,https://www.sge.com.cn/sjzx/mrhqsj/510085
2010-04-19,Ag(T+D),4004.00,4028.00,4000.00,4005.00,-92.00,-0.023,4014.00,"134,548",https://www.sge.com.cn/sjzx/mrhqsj/510085
2010-04-06,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510076
2010-04-02,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510075
2010-04-01,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510074
2010-03-22,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-22,Au9995,243.90,244.35,243.80,244.23,-2.97,-0.012,243.96,"3,724",https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-22,Au9999,247.29,247.29,243.80,244.20,-3.09,-0.013,244.03,"4,999.20",https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-22,Au100g,244.90,244.90,244.30,244.55,-3.38,-0.014,244.53,44.6,https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-22,Au(T+D),243.32,244.10,243.30,243.93,-3.22,-0.013,243.71,"12,942",https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-22,Au(T+N1),243.94,243.94,243.94,243.94,-2.86,-0.012,243.94,4,https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-22,Pt9995,364.00,366.00,364.00,365.50,-4.50,-0.012,364.96,424,https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-22,Ag(T+D),3953.00,3953.00,3942.00,3942.00,-40.00,-0.010,3947.00,"77,364",https://www.sge.com.cn/sjzx/mrhqsj/510066
2010-03-19,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510065
2010-03-18,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510064
2010-03-08,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510056
2010-03-05,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510055
2010-03-04,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510054
2010-02-22,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510046
2010-02-12,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510045
2010-02-01,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-02-01,Au9995,239.50,239.65,238.40,239.36,-0.26,-0.001,239.07,"6,086",https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-02-01,Au9999,239.39,239.89,238.35,239.61,-0.09,0.000,239.08,"4,868.40",https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-02-01,Au100g,242.50,242.50,239.45,240.22,-0.85,-0.004,240.35,30.8,https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-02-01,Au50g,239.80,239.80,239.80,239.80,-0.20,-0.001,239.80,8,https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-02-01,Au(T+D),238.28,239.00,237.51,238.73,0.10,0.000,238.28,"4,700",https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-02-01,Pt9995,347.00,347.00,345.50,345.66,1.16,0.003,346.04,140,https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-02-01,Ag(T+D),3895.00,3912.00,3862.00,3884.00,-7.00,-0.002,3880.00,"64,864",https://www.sge.com.cn/sjzx/mrhqsj/510036
2010-01-29,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-01-29,Au9995,241.00,241.01,239.00,239.62,-1.35,-0.0056,239.77,"3,554",https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-01-29,Au9999,243.49,243.49,239.50,239.70,-1.30,-0.0054,239.82,"5,969",https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-01-29,Au100g,243.00,243.50,240.00,241.07,-0.88,-0.0036,241.08,102.2,https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-01-29,Au50g,240.00,240.00,240.00,240.00,-4.00,-0.0164,240.00,10,https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-01-29,AuT+D,240.50,241.10,237.81,238.63,-1.20,-0.005,239.07,"13,390",https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-01-29,Au(T+N1),239.20,239.20,239.18,239.19,-0.51,-0.0021,239.19,12,https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-01-29,Pt9995,346.50,346.50,343.00,344.50,-0.58,-0.0017,344.40,332,https://www.sge.com.cn/sjzx/mrhqsj/510035
2010-01-29,Ag(T+D),"3,947.00","3,950.00","3,880.00","3,891.00",-37.00,-0.0094,"3,908.00","163,888",https://www.sge.com.cn/sjzx/mrhqsj/510035
2009-12-18,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-18,Au9995,245.80,246.50,243.00,243.39,-4.66,-0.0188,243.55,"4,658",https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-18,Au9999,251.00,251.00,243.50,244.73,-4.22,-0.017,244.60,"3,765.60",https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-18,Au100g,249.00,251.00,244.50,246.48,-3.31,-0.0133,246.28,134,https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-18,AuT+D,246.45,246.50,242.61,242.72,-5.44,-0.0219,244.45,"32,962",https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-18,Au(T+N1),243.00,243.00,243.00,243.00,-7.50,-0.0299,243.00,2,https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-18,Au(T+N2),245.00,245.00,243.20,244.98,-5.52,-0.022,244.98,404,https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-18,Pt9995,328.00,328.00,326.00,327.50,-2.25,-0.0068,326.78,522,https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-18,Ag(T+D),"3,950.00","3,995.00","3,923.00","3,931.00",-49.00,-0.0123,"3,944.00","167,736",https://www.sge.com.cn/sjzx/mrhqsj/510005
2009-12-17,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-17,Au9995,249.30,250.40,247.70,248.05,0.45,0.0018,248.76,"4,116",https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-17,Au9999,249.09,251.00,248.18,248.95,0.95,0.0038,249.53,"2,177.20",https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-17,AU100g,249.50,252.00,248.00,249.79,0.74,0.003,250.85,86.8,https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-17,AuT+D,248.36,250.70,247.65,248.16,0.76,0.0031,248.88,"26,162",https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-17,Au(T+N1),250.50,250.50,250.50,250.50,3.10,0.0125,250.50,4,https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-17,Au(T+N2),250.50,250.50,250.50,250.50,3.10,0.0125,250.50,4,https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-17,Pt9995,331.50,331.50,329.75,329.75,0.42,0.0013,330.27,52,https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-17,Ag(T+D),"3,969.00","4,020.00","3,950.00","3,980.00",32.00,0.0081,"3,984.00","163,080",https://www.sge.com.cn/sjzx/mrhqsj/510004
2009-12-04,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,Au9995,255.00,255.00,253.00,253.80,-11.80,-0.0444,253.90,"4,374",https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,Au9999,258.00,258.00,253.30,254.50,-11.39,-0.0428,254.19,"3,405.80",https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,Au100g,266.00,266.00,253.00,254.45,-12.14,-0.0455,254.25,140.4,https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,Au50g,255.70,255.70,255.70,255.70,-3.30,-0.0127,255.70,4,https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,AuT+D,253.60,254.97,252.90,253.80,-11.68,-0.044,253.75,"13,558",https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,Au(T+N1),253.30,254.60,253.30,253.95,-10.61,-0.0401,253.95,"1,200",https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,Au(T+N2),253.10,254.10,253.10,253.58,-10.61,-0.0402,253.44,"2,000",https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,Pt9995,329.75,329.75,328.00,328.35,-9.79,-0.029,328.69,102,https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-04,Ag(T+D),"4,051.00","4,097.00","4,051.00","4,065.00",-129.00,-0.0308,"4,072.00","120,750",https://www.sge.com.cn/sjzx/mrhqsj/509995
2009-12-03,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-03,Au9995,267.50,267.50,263.75,265.60,-1.90,-0.0071,264.43,"2,690",https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-03,Au9999,268.00,268.45,264.00,265.89,-1.81,-0.0068,265.16,"1,664.60",https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-03,Au100g,268.00,269.00,264.50,266.59,-1.17,-0.0044,266.04,120.2,https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-03,AuT+D,267.20,268.29,263.60,265.48,-1.98,-0.0074,265.56,"31,864",https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-03,Au(T+N1),264.80,264.80,264.50,264.56,5.66,0.0219,264.56,"3,000",https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-03,Au(T+N2),264.50,266.50,264.10,264.19,-4.80,-0.0178,264.69,"4,024",https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-03,Pt9995,337.00,338.25,337.00,338.14,-3.86,-0.0113,337.87,204,https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-12-03,Ag(T+D),"4,243.00","4,264.00","4,165.00","4,194.00",-53.00,-0.0125,"4,206.00","212,210",https://www.sge.com.cn/sjzx/mrhqsj/509994
2009-11-20,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-20,Au9995,250.75,251.88,248.66,251.71,-0.43,-0.002,251.44,"3,348",https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-20,Au9999,250.00,252.20,249.00,251.95,0.52,0.002,251.21,"3,352",https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-20,Au100g,249.51,252.51,249.51,252.42,0.83,0.003,251.10,58,https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-20,Au(T+D),249.50,251.98,248.36,251.59,0.10,0.000,250.36,"21,828",https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-20,Au(T+N1),251.00,251.80,251.00,251.53,0.37,0.002,251.53,60,https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-20,Au(T+N2),251.00,251.80,251.00,251.52,0.36,0.001,251.52,62,https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-20,Pt9995,327.00,330.00,326.50,329.09,-1.16,-0.004,328.08,296,https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-20,Ag(T+D),4075.00,4110.00,4064.00,4106.00,-8.00,-0.002,4089.00,"154,258",https://www.sge.com.cn/sjzx/mrhqsj/509985
2009-11-19,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-19,Au9995,251.40,252.50,250.52,252.14,1.81,0.0072,250.95,"2,998",https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-19,Au9999,251.88,252.58,250.80,251.43,1.15,0.0046,251.24,"2,972",https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-19,Au100g,251.50,252.80,250.88,251.59,1.13,0.0045,251.57,58.6,https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-19,AuT+D,251.87,252.70,250.31,251.49,1.29,0.0052,251.48,"14,330",https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-19,Au(T+N1),250.80,251.20,250.80,251.16,1.12,0.0045,251.16,220,https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-19,AU(T+N2),250.80,251.20,250.80,251.16,1.12,0.0045,251.16,220,https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-19,Pt9995,332.00,332.00,329.25,330.25,-1.25,-0.0038,329.86,152,https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-19,Ag(T+D),"4,096.00","4,164.00","4,073.00","4,114.00",57.00,0.014,"4,117.00","234,098",https://www.sge.com.cn/sjzx/mrhqsj/509984
2009-11-06,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-06,Au9995,239.00,239.50,238.80,239.48,1.31,0.0055,239.19,"3,578",https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-06,Au9999,239.00,239.48,238.22,239.40,0.96,0.004,239.24,"1,380.60",https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-06,Au100g,239.00,239.50,239.00,239.22,0.80,0.0034,239.17,59,https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-06,AuT+D,239.00,239.48,238.35,239.42,1.11,0.0047,239.14,"10,200",https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-06,Au(T+N1),239.10,239.10,239.10,239.10,0.30,0.0013,239.10,200,https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-06,Au(T+N2),239.10,239.10,239.10,239.10,0.30,0.0013,239.10,200,https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-06,Pt9995,311.00,311.50,310.50,310.68,0.87,0.0028,311.29,152,https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-06,Ag(T+D),"3,869.00","3,885.00","3,858.00","3,868.00",17.00,0.0044,"3,869.00","60,028",https://www.sge.com.cn/sjzx/mrhqsj/509975
2009-11-05,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-05,Au9995,239.10,240.00,238.05,238.17,0.47,0.002,238.65,"3,688",https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-05,Au9999,239.00,240.00,238.25,238.44,0.64,0.0027,238.87,"1,159.40",https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-05,Au100g,239.00,239.50,238.30,238.42,0.73,0.0031,238.79,72.2,https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-05,AuT+D,238.98,240.00,238.05,238.31,0.52,0.0022,239.04,"21,192",https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-05,Au(T+N1),238.80,238.80,238.80,238.80,1.50,0.0063,238.80,200,https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-05,Au(T+N2),238.80,238.80,238.80,238.80,1.50,0.0063,238.80,200,https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-05,Pt9995,309.50,310.50,309.50,309.81,-0.30,-0.001,309.70,48,https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-11-05,Ag(T+D),"3,860.00","3,892.00","3,848.00","3,851.00",8.00,0.0021,"3,874.00","138,822",https://www.sge.com.cn/sjzx/mrhqsj/509974
2009-10-23,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-23,Au9995,232.40,233.48,232.35,232.87,0.61,0.003,233.01,"4,268",https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-23,Au9999,232.85,233.60,231.85,233.00,0.55,0.002,233.09,"2,023.20",https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-23,Au100g,232.00,233.70,231.50,232.99,0.67,0.003,233.07,31.8,https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-23,Au(T+D),231.80,233.55,231.31,232.87,0.39,0.002,232.51,"12,936",https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-23,Au(T+N1),233.00,233.00,233.00,233.00,0.40,0.002,233,200,https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-23,Au(T+N2),233.00,233.00,233.00,233.00,0.70,0.003,233,200,https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-23,Pt9995,310.50,315.00,310.50,314.68,2.58,0.008,312.9,320,https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-23,Ag(T+D),3841.00,3874.00,3835.00,3862.00,4.00,0.001,3855,"89,404",https://www.sge.com.cn/sjzx/mrhqsj/509965
2009-10-22,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-22,Au9995,232.50,233.05,232.00,232.26,-0.74,-0.003,232.56,"6,350",https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-22,Au9999,231.00,233.60,231.00,232.45,-0.55,-0.002,232.72,"2,779.40",https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-22,Au100g,230.01,233.78,230.01,232.32,-0.21,-0.001,232.89,35.8,https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-22,Au(T+D),230.71,233.38,230.51,232.48,0.06,0.000,232.18,"14,300",https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-22,Au(T+N1),232.60,232.60,232.60,232.60,1.00,0.004,232.60,200,https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-22,AU(T+N2),232.60,232.60,232.00,232.30,1.00,0.004,232.30,400,https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-22,Pt9995,312.50,313.00,311.50,312.10,2.35,0.008,311.97,142,https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-22,Ag(T+D),3820.00,3880.00,3814.00,3858.00,12.00,0.003,3857.00,"116,026",https://www.sge.com.cn/sjzx/mrhqsj/509964
2009-10-09,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-10-09,Au9995,229.50,230.20,228.80,228.97,9.97,0.046,229.33,"7,910",https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-10-09,Au9999,231.00,231.00,228.50,229.00,9.29,0.042,229.36,"3,470.20",https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-10-09,Au100g,230.00,231.00,228.80,228.95,9.40,0.043,229.24,116.2,https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-10-09,Au(T+D),230.45,230.45,228.90,229.00,9.94,0.045,229.51,"24,598",https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-10-09,Au(T+N1),229.40,229.40,229.40,229.40,11.60,0.053,229.40,200,https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-10-09,Pt9995,304.50,305.00,304.50,305.00,11.00,0.037,304.89,192,https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-10-09,Ag(T+D),3955.00,3955.00,3820.00,3844.00,227.00,0.063,3856.00,"128,012",https://www.sge.com.cn/sjzx/mrhqsj/509955
2009-09-30,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-09-30,Au9995,217.80,219.50,217.80,219.00,0.94,0.004,218.62,"2,526",https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-09-30,Au9999,218.00,219.80,217.30,219.71,1.38,0.006,218.75,939,https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-09-30,Au100g,217.03,219.80,217.03,219.55,0.67,0.003,218.90,22.6,https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-09-30,Au(T+D),217.12,219.17,217.10,219.06,1.08,0.005,218.38,"8,746",https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-09-30,Au(T+N2),218.70,218.70,218.70,218.70,0.90,0.004,218.70,200,https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-09-30,Pt9995,292.00,294.00,292.00,294.00,0.96,0.003,293.08,156,https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-09-30,Ag(T+D),3589.00,3627.00,3571.00,3617.00,11.00,0.003,3605.00,"93,734",https://www.sge.com.cn/sjzx/mrhqsj/509954
2009-09-17,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,Au9995,223.00,224.95,223.00,223.82,0.53,0.0024,224.07,"3,492",https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,Au9999,223.70,225.10,223.00,224.01,0.60,0.0027,224.33,"1,841.20",https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,Au100g,223.66,224.98,223.00,224.00,0.72,0.0032,223.94,75.8,https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,Au50g,226.40,226.40,226.40,226.40,17.10,0.0817,226.40,8,https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,AuT+D,223.35,225.19,222.50,223.90,0.53,0.0024,223.88,"18,060",https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,Au(T+N1),223.65,223.65,223.65,223.65,0.35,0.0016,223.65,20,https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,Au(T+N2),224.10,224.10,224.10,224.10,1.06,0.0048,224.10,200,https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,Pt9995,307.50,309.00,307.50,309.00,3.00,0.0098,308.84,158,https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-17,Ag(T+D),"3,802.00","3,909.00","3,765.00","3,866.00",72.00,0.019,"3,845.00","200,666",https://www.sge.com.cn/sjzx/mrhqsj/509945
2009-09-16,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-16,Au9995,219.50,223.44,219.50,223.29,3.85,0.0175,222.40,"3,868",https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-16,Au9999,218.75,223.60,218.70,223.41,3.41,0.0155,222.44,"2,411.80",https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-16,Au100g,219.26,223.39,219.01,223.28,4.02,0.0183,221.89,90.4,https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-16,AuT+D,218.50,223.49,218.50,223.37,4.08,0.0186,221.61,"19,568",https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-16,Au(T+N1),223.30,223.30,223.30,223.30,4.70,0.0215,223.30,20,https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-16,Au(T+N2),221.45,223.30,221.45,223.04,3.54,0.0161,222.87,"1,802",https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-16,Pt9995,303.00,306.00,303.00,306.00,6.00,0.02,304.60,240,https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-16,Ag(T+D),"3,627.00","3,798.00","3,627.00","3,794.00",155.00,0.0426,"3,722.00","165,424",https://www.sge.com.cn/sjzx/mrhqsj/509944
2009-09-03,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-03,Au9995,211.40,214.99,211.40,214.76,5.01,0.0239,214.11,"7,678",https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-03,Au9999,211.80,215.50,211.25,215.44,5.05,0.024,214.28,"3,091",https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-03,Au100g,211.60,214.93,211.50,214.70,4.54,0.0216,213.79,272.6,https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-03,AuT+D,211.60,215.00,211.60,214.74,5.03,0.024,213.35,"43,186",https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-03,Au(T+N2),214.18,214.18,214.18,214.18,4.48,0.0214,214.18,200,https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-03,Pt9995,280.00,286.00,280.00,285.09,1.99,0.007,282.74,610,https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-03,Ag(T+D),"3,311.00","3,366.00","3,305.00","3,362.00",61.00,0.0185,"3,332.00","189,654",https://www.sge.com.cn/sjzx/mrhqsj/509935
2009-09-02,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509934
